Production Date,State,Other,Sales,Waste,Total_Production,Waste_Ratio,Sales_Ratio
2024-02-01,Offshore Pacific,248964.0,34927.0,6942.0,290833.0,0.023869368323447007,0.12009297427730245
2024-03-01,Offshore Pacific,251601.0,29411.0,11392.0,292404.0,0.038959795338312814,0.10058343931663608
2024-04-01,Offshore Pacific,300231.0,40720.0,14790.0,355741.0,0.041575190927788705,0.11446529916021339
2024-05-01,Offshore Pacific,320849.0,38248.0,5478.0,364575.0,0.01502571486936139,0.10491119794146302
2024-06-01,Offshore Pacific,308250.0,33700.0,7913.0,349863.0,0.022617424528281804,0.09632341799609463
2024-07-01,Offshore Pacific,299991.0,33542.0,17456.0,350989.0,0.049733752325647314,0.09556424842500356
2024-08-01,Offshore Pacific,278383.0,33103.0,20740.0,332226.0,0.062427383750089584,0.0996400040636073
2024-09-01,Offshore Pacific,250253.0,40421.0,23865.0,314539.0,0.07587294418947318,0.1285087063516738
2024-10-01,Offshore Pacific,280018.0,41775.0,20342.0,342135.0,0.059456062647944216,0.12210092503774798
2024-11-01,Offshore Pacific,249168.0,22596.0,43786.0,315550.0,0.13876089363373129,0.07160830294038717
2024-12-01,Offshore Pacific,268890.0,33855.0,24060.0,326805.0,0.07362188458756082,0.1035938862307511
2025-01-01,Offshore Pacific,264617.0,31286.0,27757.0,323660.0,0.08575974785708468,0.0966631650198779
2025-02-01,Offshore Pacific,246586.0,32168.0,19025.0,297779.0,0.06388966311798694,0.10802642224333267
2025-03-01,Offshore Pacific,285394.0,32817.0,16942.0,335153.0,0.0505500472767512,0.09791647393938993
2025-04-01,Offshore Pacific,276585.0,32460.0,10632.0,319677.0,0.03325857035906288,0.10153999189759039
2025-05-01,Offshore Pacific,414499.0,31544.0,23677.0,469720.0,0.05040662521280622,0.06715490077766437
2015-01-01,Onshore,14487971.0,10899185.0,1241046.0,26628202.0,0.04660645131035657,0.4093098362390021
2015-02-01,Onshore,13115962.0,9930608.0,932956.0,23979526.0,0.03890635703124863,0.4141286195548063
2015-03-01,Onshore,15075275.0,10932894.0,939625.0,26947794.0,0.03486834580954987,0.4057064559703636
2015-04-01,Onshore,14262189.0,10595668.0,757166.0,25615023.0,0.02955945032713982,0.41365053624814757
2015-05-01,Onshore,14669722.0,10877466.0,707567.0,26254755.0,0.02695005152389748,0.4143046088207096
2015-06-01,Onshore,13921322.0,10287748.0,929129.0,25138199.0,0.036960841944019295,0.4092476155495099
2015-07-01,Onshore,15042888.0,10700861.0,1309481.0,27053230.0,0.048403868964820816,0.3955483688994048
2015-08-01,Onshore,15180214.0,10640611.0,1203229.0,27024054.0,0.04452437076966866,0.3937459198372171
2015-09-01,Onshore,14652629.0,10386064.0,1011964.0,26050657.0,0.03884600683952483,0.3986872192881788
2015-10-01,Onshore,15449080.0,11413680.0,771873.0,27634633.0,0.027931364241284,0.4130208640714967
2015-11-01,Onshore,14920668.0,11280638.0,792175.0,26993481.0,0.02934690046078404,0.4179023075963492
2015-12-01,Onshore,15248629.0,11469215.0,763306.0,27481150.0,0.027775620743572316,0.41734843701803837
2016-01-01,Onshore,15213489.0,11351863.0,821172.0,27386524.0,0.029984528156877504,0.4145054334006955
2016-02-01,Onshore,14409218.0,10528776.0,734075.0,25672069.0,0.02859430613080467,0.41012572847007334
2016-03-01,Onshore,15902763.0,11017571.0,695905.0,27616239.0,0.02519912287829925,0.3989526234893935
2016-04-01,Onshore,15288598.0,10543544.0,511386.0,26343528.0,0.019412206292113144,0.4002328010113139
2016-05-01,Onshore,15331281.0,10740008.0,710747.0,26782036.0,0.026538198962817693,0.4010153671647629
2016-06-01,Onshore,14526804.0,10200601.0,698317.0,25425722.0,0.027464982115247442,0.4011921863992645
2016-07-01,Onshore,14993701.0,10329538.0,718116.0,26041355.0,0.027575984429275755,0.3966590064134656
2016-08-01,Onshore,15261070.0,10549768.0,724146.0,26534984.0,0.027290236918826517,0.3975795877608308
2016-09-01,Onshore,15044358.0,10291572.0,683340.0,26019270.0,0.026262842885191387,0.39553653887908635
2016-10-01,Onshore,15666825.0,10437339.0,835692.0,26939856.0,0.03102065578958172,0.3874311354879275
2016-11-01,Onshore,15064666.0,9911246.0,659664.0,25635576.0,0.025732365053838725,0.3866207648293659
2016-12-01,Onshore,15006822.0,10197239.0,917729.0,26121790.0,0.03513269955835671,0.39037290323369733
2017-01-01,Onshore,14336633.0,10040583.0,1051990.0,25429206.0,0.041369360883539305,0.3948445342713616
2017-02-01,Onshore,13184846.0,9006829.0,998879.0,23190554.0,0.043072666569142444,0.38838352028852613
2017-03-01,Onshore,14871335.0,10055624.0,1096049.0,26023008.0,0.042118459172582515,0.3864128236044564
2017-04-01,Onshore,14432859.0,9723577.0,1213137.0,25369573.0,0.04781858173155765,0.3832771249229016
2017-05-01,Onshore,14436542.0,10985426.0,1597112.0,27019080.0,0.059110524858510684,0.406580312873693
2017-06-01,Onshore,14135239.0,10768273.0,1783076.0,26686588.0,0.06681543552863776,0.40350879625224656
2017-07-01,Onshore,14930979.0,11203702.0,1544730.0,27679411.0,0.055807907183950525,0.40476663321916506
2017-08-01,Onshore,15291923.0,10917079.0,2187130.0,28396132.0,0.07702210991244504,0.38445655203890283
2017-09-01,Onshore,14329599.0,10590072.0,2678713.0,27598384.0,0.09706050180294229,0.3837207279948575
2017-10-01,Onshore,15446318.0,11304921.0,2279638.0,29030877.0,0.07852459985938928,0.3894102475774693
2017-11-01,Onshore,15365914.0,11269593.0,2242777.0,28878284.0,0.07766309798713225,0.390244551925626
2017-12-01,Onshore,16460802.0,12034047.0,1973949.0,30468798.0,0.06478591639858984,0.39496297162626837
2018-01-01,Onshore,17145459.0,11859187.0,1879691.0,30884337.0,0.06086227462140158,0.38398709999705033
2018-02-01,Onshore,15655943.0,10973525.0,1302992.0,27932460.0,0.046647950090874024,0.39285923975048076
2018-03-01,Onshore,17793771.0,12456076.0,2021622.0,32271469.0,0.06264425087044334,0.38597796710033255
2018-04-01,Onshore,17438651.0,12108442.0,2490705.0,32037798.0,0.07774270254129904,0.3779423916700581
2018-05-01,Onshore,18112359.0,12219586.0,2495964.0,32827909.0,0.0760317691873825,0.3722316276666533
2018-06-01,Onshore,17807775.0,11777221.0,2158213.0,31743209.0,0.06798975491082836,0.3710154508941707
2018-07-01,Onshore,18081310.0,11805619.0,2467933.0,32354862.0,0.07627703681729109,0.3648792876929443
2018-08-01,Onshore,18167934.0,11750415.0,2636542.0,32554891.0,0.08098758493744922,0.3609416170357906
2018-09-01,Onshore,17772272.0,11447900.0,2828469.0,32048641.0,0.08825550512395125,0.35720391388715295
2018-10-01,Onshore,18563891.0,11501068.0,2942345.0,33007304.0,0.08914223954767968,0.34844009071341164
2018-11-01,Onshore,17771701.0,10783327.0,3247417.0,31802445.0,0.1021121803682009,0.33907226315354344
2018-12-01,Onshore,19665239.0,10955958.0,2290068.0,32911265.0,0.06958310475130754,0.3328938586823299
2019-01-01,Onshore,19153244.0,10403874.0,2732303.0,32289421.0,0.08461913888116909,0.3222068924669717
2019-02-01,Onshore,16962205.0,9259740.0,2500984.0,28722929.0,0.08707273551354364,0.32238146743209095
2019-03-01,Onshore,19584711.0,10119393.0,3356794.0,33060898.0,0.10153366070062121,0.30608342822295365
2019-04-01,Onshore,20497072.0,9676158.0,3063182.0,33236412.0,0.09216343809887732,0.2911312448519078
2019-05-01,Onshore,20397948.0,9836179.0,3848363.0,34082490.0,0.11291319971013586,0.2885991897883969
2019-06-01,Onshore,19659174.0,9446894.0,4424689.0,33530757.0,0.13195911443296088,0.2817381665427901
2019-07-01,Onshore,20793548.0,9767406.0,4554583.0,35115537.0,0.1297027865467935,0.2781505519899122
2019-08-01,Onshore,21991819.0,9905632.0,3474460.0,35371911.0,0.09822652782288685,0.2800423194543262
2019-09-01,Onshore,22456723.0,9915389.0,2864596.0,35236708.0,0.08129578960644877,0.28139373859702954
2019-10-01,Onshore,23335314.0,10695847.0,2927278.0,36958439.0,0.07920458978237906,0.28940202263334386
2019-11-01,Onshore,22890328.0,9986499.0,3003996.0,35880823.0,0.08372149100347079,0.2783241343146496
2019-12-01,Onshore,23139487.0,10137187.0,2785680.0,36062354.0,0.07724620528078326,0.28110164411263583
2020-01-01,Onshore,22534950.0,10306997.0,2102708.0,34944655.0,0.06017252137684526,0.2949520320051952
2020-02-01,Onshore,21778100.0,9518828.0,1926277.0,33223205.0,0.057979866782696066,0.28651143078975516
2020-03-01,Onshore,22966258.0,10034224.0,1990318.0,34990800.0,0.05688118019577466,0.2867674931688136
2020-04-01,Onshore,20094369.0,9655781.0,1669378.0,31419528.0,0.05313186117864936,0.3073178247607433
2020-05-01,Onshore,16857837.0,9575867.0,1228161.0,27661865.0,0.04439906709094127,0.34617575495959446
2020-06-01,Onshore,18102976.0,9467233.0,1351563.0,28921772.0,0.04673168020255905,0.32733931378641895
2020-07-01,Onshore,19456550.0,9496016.0,1342254.0,30294820.0,0.044306386372177466,0.3134534550780844
2020-08-01,Onshore,20227517.0,9660214.0,1307448.0,31195179.0,0.041911860803741784,0.30967009357340225
2020-09-01,Onshore,19972432.0,9367719.0,1250293.0,30590444.0,0.04087201218772479,0.30623023974314906
2020-10-01,Onshore,21101512.0,9197240.0,1437072.0,31735824.0,0.04528232826081566,0.2898062454584768
2020-11-01,Onshore,18647672.0,11231117.0,1418524.0,31297313.0,0.04532414651684212,0.3588524356696089
2020-12-01,Onshore,18222506.0,12065653.0,1370486.0,31658645.0,0.04328947116958641,0.3811171640467205
2021-01-01,Onshore,18601761.0,11602801.0,1245484.0,31450046.0,0.03960197705262624,0.36892795005651524
2021-02-01,Onshore,15308298.0,9873355.0,1112250.0,26293903.0,0.04230068088392088,0.3754997879151851
2021-03-01,Onshore,18118401.0,11939135.0,1076218.0,31133754.0,0.03456756290926379,0.3834788120944764
2021-04-01,Onshore,17562406.0,11539317.0,1044697.0,30146420.0,0.03465409823111781,0.38277569940184347
2021-05-01,Onshore,18471658.0,11946172.0,1058225.0,31476055.0,0.03362000098159181,0.3795320601632589
2021-06-01,Onshore,17903545.0,11431597.0,1216618.0,30551760.0,0.039821535649534355,0.3741714716259418
2021-07-01,Onshore,17881330.0,11640549.0,952950.0,30474829.0,0.03127006881636228,0.3819725780893406
2021-08-01,Onshore,17948148.0,12231118.0,939014.0,31118280.0,0.030175639527537587,0.39305250804224057
2021-09-01,Onshore,17662423.0,12470424.0,938243.0,31071090.0,0.030196655476102716,0.40135135265482685
2021-10-01,Onshore,18293094.0,12753691.0,950420.0,31997205.0,0.029703219390475814,0.3985876578894982
2021-11-01,Onshore,18279044.0,12263060.0,753441.0,31295545.0,0.024075024096803312,0.3918468267595536
2021-12-01,Onshore,17653344.0,12273973.0,936450.0,30863767.0,0.03034140323820374,0.3976822725482677
2022-01-01,Onshore,16951858.0,11778826.0,1162173.0,29892857.0,0.03887795000645512,0.39403480235966054
2022-02-01,Onshore,15158454.0,11154751.0,694116.0,27007321.0,0.025701031212885937,0.41302693443598854
2022-03-01,Onshore,17268169.0,12230868.0,635603.0,30134640.0,0.02109210529801885,0.40587403731915866
2022-04-01,Onshore,15302914.0,11176352.0,578014.0,27057280.0,0.02136260555376829,0.4130626581814097
2022-05-01,Onshore,16934472.0,12029689.0,669004.0,29633165.0,0.022576191237005643,0.4059535658765914
2022-06-01,Onshore,17079702.0,11433346.0,668233.0,29181281.0,0.022899371689601634,0.3918041157946705
2022-07-01,Onshore,17427651.0,11705295.0,814896.0,29947842.0,0.02721050818944747,0.390856042313864
2022-08-01,Onshore,17480236.0,11769106.0,881291.0,30130633.0,0.02924900382932795,0.39060268000214066
2022-09-01,Onshore,17080175.0,11160762.0,664531.0,28905468.0,0.022989802482966233,0.3861124822459677
2022-10-01,Onshore,17435360.0,11701070.0,728377.0,29864807.0,0.02438914137290628,0.39180129307250566
2022-11-01,Onshore,16764595.0,10698776.0,692120.0,28155491.0,0.02458206109769287,0.37998896911305863
2022-12-01,Onshore,15661860.0,11127420.0,494234.0,27283514.0,0.018114748708622667,0.4078440922221095
2023-01-01,Onshore,16554344.0,11165694.0,509474.0,28229512.0,0.018047566674131498,0.39553266099535994
2023-02-01,Onshore,15290284.0,10096007.0,425463.0,25811754.0,0.01648330446657564,0.3911399047101133
2023-03-01,Onshore,16882820.0,11245406.0,431470.0,28559696.0,0.015107653806906391,0.3937508998681437
2023-04-01,Onshore,17132850.0,11086043.0,393085.0,28611978.0,0.013738476941322481,0.38746160786091943
2023-05-01,Onshore,18042176.0,11683941.0,466454.0,30192571.0,0.015449297113467252,0.3869806582540222
2023-06-01,Onshore,17065944.0,11360351.0,310369.0,28736664.0,0.010800453385922594,0.39532601974816794
2023-07-01,Onshore,17497254.0,11876994.0,405257.0,29779505.0,0.013608587516771657,0.3988311424236271
2023-08-01,Onshore,17349714.0,11536982.0,464643.0,29351339.0,0.015830385114574054,0.3930649296769968
2023-09-01,Onshore,16992748.0,11011025.0,517932.0,28521705.0,0.018159222949616232,0.38605774093664436
2023-10-01,Onshore,17272281.0,11804636.0,511867.0,29588784.0,0.017299359108446974,0.3989564424127772
2023-11-01,Onshore,16914468.0,11070247.0,428080.0,28412795.0,0.015066451575724716,0.3896218939376093
2023-12-01,Onshore,17894769.0,11440841.0,330711.0,29666321.0,0.011147691687111631,0.38565081932341505
2024-01-01,Onshore,15704082.0,10946974.0,400490.0,27051546.0,0.01480469914726942,0.40467091973078106
2024-02-01,Onshore,16205652.0,10514344.0,433453.0,27153449.0,0.015963091834057752,0.38721946519432127
2024-03-01,Onshore,17658308.0,10923087.0,425567.0,29006962.0,0.014671202037584386,0.37656777017746096
2024-04-01,Onshore,17439788.0,10447365.0,319291.0,28206444.0,0.01131978919423051,0.370389298273932
2024-05-01,Onshore,18227761.0,10405626.0,413900.0,29047287.0,0.01424917927786423,0.35823056383765467
2024-06-01,Onshore,17228078.0,9797769.0,501463.0,27527310.0,0.018216927117040434,0.35592903919650726
2024-07-01,Onshore,17988235.0,10492671.0,565517.0,29046423.0,0.01946941969405503,0.3612379741203891
2024-08-01,Onshore,18267168.0,10608408.0,442257.0,29317833.0,0.015084914359069154,0.3618414771638755
2024-09-01,Onshore,17685947.0,10275392.0,375534.0,28336873.0,0.013252485551199482,0.36261559276366656
2024-10-01,Onshore,17486834.0,10529303.0,385907.0,28402044.0,0.013587296745214578,0.3707234239888836
2024-11-01,Onshore,17155780.0,10170534.0,341704.0,27668018.0,0.012350143765222539,0.36759170823017534
2024-12-01,Onshore,17863811.0,10284173.0,398610.0,28546594.0,0.013963487202662554,0.3602591958944024
2025-01-01,Onshore,17472375.0,10065491.0,448231.0,27986097.0,0.016016202616549152,0.35966040566371343
2025-02-01,Onshore,15715925.0,9076067.0,373721.0,25165713.0,0.01485040380133537,0.3606520904042709
2025-03-01,Onshore,17360224.0,10139475.0,441274.0,27940973.0,0.015793079217335082,0.36288911627965537
2025-04-01,Onshore,17535701.0,9692510.0,382501.0,27610712.0,0.013853355176013377,0.35104165368734047
2025-05-01,Onshore,17086074.0,9812739.0,397109.0,27295922.0,0.014548290400248987,0.3594946893519131
2015-01-01,PA,816.0,1573.0,0.0,2389.0,0.0,0.6584344638579127
2015-02-01,PA,567.0,1601.0,0.0,2168.0,0.0,0.738468600624142
2015-03-01,PA,802.0,1580.0,0.0,2382.0,0.0,0.6633081165697684
2015-04-01,PA,801.0,1385.0,0.0,2186.0,0.0,0.633577281172128
2015-05-01,PA,679.0,1318.0,0.0,1997.0,0.0,0.659989951928395
2015-06-01,PA,644.0,1584.0,0.0,2228.0,0.0,0.7109514941224643
2015-07-01,PA,635.0,1191.0,0.0,1826.0,0.0,0.6522453092965329
2015-08-01,PA,766.0,1244.0,0.0,2010.0,0.0,0.6189054418455004
2015-09-01,PA,811.0,1229.0,0.0,2040.0,0.0,0.6024509508602475
2015-10-01,PA,822.0,1546.0,0.0,2368.0,0.0,0.6528715940510306
2015-11-01,PA,749.0,1438.0,0.0,2187.0,0.0,0.6575216891851079
2015-12-01,PA,775.0,999.0,0.0,1774.0,0.0,0.5631341283464415
2016-01-01,PA,783.0,1000.0,0.0,1783.0,0.0,0.5608524643380558
2016-02-01,PA,710.0,1499.0,0.0,2209.0,0.0,0.6785875654781545
2016-03-01,PA,800.0,1700.0,0.0,2500.0,0.0,0.679999972800001
2016-04-01,PA,748.0,1224.0,0.0,1972.0,0.0,0.6206896236972808
2016-05-01,PA,695.0,1549.0,0.0,2244.0,0.0,0.6902851742297159
2016-06-01,PA,658.0,1391.0,0.0,2049.0,0.0,0.678867707229492
2016-07-01,PA,765.0,1932.0,0.0,2697.0,0.0,0.7163514751074721
2016-08-01,PA,723.0,2058.0,0.0,2781.0,0.0,0.740021548363123
2016-09-01,PA,782.0,1366.0,0.0,2148.0,0.0,0.6359403800772634
2016-10-01,PA,640.0,938.0,0.0,1578.0,0.0,0.5944232829896525
2016-11-01,PA,690.0,931.0,0.0,1621.0,0.0,0.574336793686811
2016-12-01,PA,714.0,938.0,0.0,1652.0,0.0,0.5677965757992388
2017-01-01,PA,663.0,955.0,0.0,1618.0,0.0,0.5902348213699121
2017-02-01,PA,650.0,847.0,0.0,1497.0,0.0,0.5657982253975802
2017-03-01,PA,659.0,952.0,0.0,1611.0,0.0,0.5909372693397101
2017-04-01,PA,714.0,1079.0,0.0,1793.0,0.0,0.6017846847861302
2017-05-01,PA,677.0,982.0,0.0,1659.0,0.0,0.5919228094079079
2017-06-01,PA,613.0,2011.0,0.0,2624.0,0.0,0.7663871659151232
2017-07-01,PA,747.0,1777.0,0.0,2524.0,0.0,0.7040411765435349
2017-08-01,PA,692.0,1257.0,0.0,1949.0,0.0,0.6449460931274452
2017-09-01,PA,529.0,8900.0,0.0,9429.0,0.0,0.943896479542937
2017-10-01,PA,610.0,13802.0,0.0,14412.0,0.0,0.9576741537768932
2017-11-01,PA,213.0,11368.0,0.0,11581.0,0.0,0.9816077974129368
2017-12-01,PA,933.0,10263.0,0.0,11196.0,0.0,0.9166666584792189
2018-01-01,PA,606.0,9265.0,0.0,9871.0,0.0,0.9386080342558198
2018-02-01,PA,554.0,7950.0,0.0,8504.0,0.0,0.9348541752721758
2018-03-01,PA,559.0,8553.0,0.0,9112.0,0.0,0.9386523163010062
2018-04-01,PA,531.0,7827.0,0.0,8358.0,0.0,0.9364680433540555
2018-05-01,PA,550.0,7972.0,0.0,8522.0,0.0,0.9354611483752506
2018-06-01,PA,464.0,7383.0,0.0,7847.0,0.0,0.9408691099672599
2018-07-01,PA,605.0,7149.0,0.0,7754.0,0.0,0.9219757425589922
2018-08-01,PA,508.0,7068.0,0.0,7576.0,0.0,0.9329461334088419
2018-09-01,PA,532.0,6351.0,0.0,6883.0,0.0,0.9227081080530567
2018-10-01,PA,562.0,6675.0,0.0,7237.0,0.0,0.9223434997603496
2018-11-01,PA,578.0,5786.0,0.0,6364.0,0.0,0.9091766041926994
2018-12-01,PA,591.0,5834.0,0.0,6425.0,0.0,0.9080155500697968
2019-01-01,PA,569.0,5573.0,0.0,6142.0,0.0,0.9073591516222866
2019-02-01,PA,575.0,5222.0,0.0,5797.0,0.0,0.9008107486491159
2019-03-01,PA,571.0,5464.0,0.0,6035.0,0.0,0.9053852376903855
2019-04-01,PA,483.0,5670.0,0.0,6153.0,0.0,0.9215016915081798
2019-05-01,PA,459.0,5148.0,0.0,5607.0,0.0,0.918138025358694
2019-06-01,PA,493.0,5033.0,0.0,5526.0,0.0,0.9107853617302685
2019-07-01,PA,453.0,4805.0,0.0,5258.0,0.0,0.9138455512771861
2019-08-01,PA,611.0,5359.0,0.0,5970.0,0.0,0.8976549263374384
2019-09-01,PA,512.0,4422.0,0.0,4934.0,0.0,0.8962302209924965
2019-10-01,PA,523.0,4857.0,0.0,5380.0,0.0,0.9027880873087716
2019-11-01,PA,318.0,4766.0,0.0,5084.0,0.0,0.9374508076819275
2019-12-01,PA,400.0,4808.0,0.0,5208.0,0.0,0.9231950667589273
2020-01-01,PA,358.0,4815.0,0.0,5173.0,0.0,0.9307944919622174
2020-02-01,PA,428.0,4412.0,0.0,4840.0,0.0,0.9115702290997886
2020-03-01,PA,440.0,4847.0,0.0,5287.0,0.0,0.9167769828489316
2020-04-01,PA,456.0,4861.0,0.0,5317.0,0.0,0.9142373346955551
2020-05-01,PA,467.0,4410.0,0.0,4877.0,0.0,0.9042443940077015
2020-06-01,PA,389.0,4891.0,0.0,5280.0,0.0,0.9263257400317094
2020-07-01,PA,408.0,4684.0,0.0,5092.0,0.0,0.9198742945822016
2020-08-01,PA,432.0,4482.0,0.0,4914.0,0.0,0.9120878935269049
2020-09-01,PA,426.0,4559.0,0.0,4985.0,0.0,0.914543612546768
2020-10-01,PA,362.0,4526.0,0.0,4888.0,0.0,0.9259410612532516
2020-11-01,PA,388.0,4290.0,0.0,4678.0,0.0,0.9170585524356871
2020-12-01,PA,396.0,3912.0,0.0,4308.0,0.0,0.9080779733500934
2021-01-01,PA,507.0,3958.0,0.0,4465.0,0.0,0.8864501481198175
2021-02-01,PA,458.0,3713.0,0.0,4171.0,0.0,0.8901941766915805
2021-03-01,PA,496.0,4215.0,0.0,4711.0,0.0,0.8947144789914141
2021-04-01,PA,404.0,3722.0,0.0,4126.0,0.0,0.9020843213261192
2021-05-01,PA,434.0,3775.0,0.0,4209.0,0.0,0.896887600454084
2021-06-01,PA,401.0,3831.0,0.0,4232.0,0.0,0.9052457253013769
2021-07-01,PA,427.0,4481.0,0.0,4908.0,0.0,0.9129991664018099
2021-08-01,PA,414.0,4258.0,0.0,4672.0,0.0,0.9113869667939433
2021-09-01,PA,400.0,3878.0,0.0,4278.0,0.0,0.9064983425315956
2021-10-01,PA,415.0,3794.0,0.0,4209.0,0.0,0.9014017367212702
2021-11-01,PA,387.0,3794.0,0.0,4181.0,0.0,0.9074383901593305
2021-12-01,PA,431.0,3834.0,0.0,4265.0,0.0,0.8989448792744459
2022-01-01,PA,367.0,3956.0,0.0,4323.0,0.0,0.9151052298148223
2022-02-01,PA,380.0,3869.0,0.0,4249.0,0.0,0.9105671708503843
2022-03-01,PA,406.0,4092.0,0.0,4498.0,0.0,0.9097376409573668
2022-04-01,PA,446.0,3891.0,0.0,4337.0,0.0,0.8971639175198542
2022-05-01,PA,383.0,3877.0,0.0,4260.0,0.0,0.9100938753499089
2022-06-01,PA,367.0,3782.0,0.0,4149.0,0.0,0.9115449286202716
2022-07-01,PA,379.0,3718.0,0.0,4097.0,0.0,0.9074932656213506
2022-08-01,PA,364.0,4066.0,0.0,4430.0,0.0,0.917832936392033
2022-09-01,PA,328.0,3713.0,0.0,4041.0,0.0,0.9188319495463512
2022-10-01,PA,404.0,3550.0,0.0,3954.0,0.0,0.8978249646478258
2022-11-01,PA,370.0,3406.0,0.0,3776.0,0.0,0.9020126879763588
2022-12-01,PA,407.0,3501.0,0.0,3908.0,0.0,0.8958546341900042
2023-01-01,PA,365.0,3344.0,0.0,3709.0,0.0,0.9015907009546859
2023-02-01,PA,349.0,3269.0,0.0,3618.0,0.0,0.903537841251027
2023-03-01,PA,346.0,3577.0,0.0,3923.0,0.0,0.9118021689573752
2023-04-01,PA,328.0,3045.0,0.0,3373.0,0.0,0.9027571626813767
2023-05-01,PA,459.0,3610.0,0.0,4069.0,0.0,0.8871958494176493
2023-06-01,PA,370.0,3149.0,0.0,3519.0,0.0,0.8948564678926835
2023-07-01,PA,376.0,3481.0,0.0,3857.0,0.0,0.9025148845601533
2023-08-01,PA,367.0,3484.0,0.0,3851.0,0.0,0.9047000544092428
2023-09-01,PA,362.0,3298.0,0.0,3660.0,0.0,0.9010928715548395
2023-10-01,PA,351.0,3319.0,0.0,3670.0,0.0,0.9043596483825709
2023-11-01,PA,328.0,2790.0,0.0,3118.0,0.0,0.8948043330723433
2023-12-01,PA,343.0,2976.0,0.0,3319.0,0.0,0.8966555921465624
2024-01-01,PA,328.0,2726.0,0.0,3054.0,0.0,0.8925998397969928
2024-02-01,PA,440.0,2551.0,0.0,2991.0,0.0,0.852891980846139
2024-03-01,PA,580.0,2536.0,0.0,3116.0,0.0,0.8138639019940981
2024-04-01,PA,586.0,2407.0,0.0,2993.0,0.0,0.8042097960504578
2024-05-01,PA,823.0,537.0,0.0,1360.0,0.0,0.39485291214316826
2024-06-01,PA,878.0,404.0,0.0,1282.0,0.0,0.31513258072288763
2024-07-01,PA,903.0,1055.0,0.0,1958.0,0.0,0.5388150899481569
2024-08-01,PA,358.0,1173.0,0.0,1531.0,0.0,0.7661658545940003
2024-09-01,PA,297.0,1229.0,0.0,1526.0,0.0,0.8053734727802443
2024-10-01,PA,319.0,716.0,0.0,1035.0,0.0,0.6917873727741669
2024-11-01,PA,322.0,1356.0,0.0,1678.0,0.0,0.8081048386111539
2024-12-01,PA,342.0,1279.0,0.0,1621.0,0.0,0.7890190753226974
2025-01-01,PA,280.0,1743.0,0.0,2023.0,0.0,0.8615916529119302
2025-02-01,PA,315.0,889.0,0.0,1204.0,0.0,0.7383720316966751
2025-03-01,PA,287.0,1302.0,0.0,1589.0,0.0,0.8193832083459277
2025-04-01,PA,314.0,1281.0,0.0,1595.0,0.0,0.8031347458849689
2025-05-01,PA,291.0,260.0,0.0,551.0,0.0,0.47186924285494686
2015-01-01,SD,95.0,10610.0,221067.0,231772.0,0.9538123669149801,0.04577774707653308
2015-02-01,SD,218.0,10061.0,201231.0,211510.0,0.9514018245230004,0.04756749087628599
2015-03-01,SD,239.0,10573.0,221340.0,232152.0,0.9534270646156712,0.04554343703886099
2015-04-01,SD,205.0,9460.0,214369.0,224034.0,0.9568592262974105,0.042225733575160136
2015-05-01,SD,101.0,9421.0,225298.0,234820.0,0.9594497909209395,0.04012009196826501
2015-06-01,SD,55.0,9330.0,211822.0,221207.0,0.9575736749028857,0.042177688752083935
2015-07-01,SD,49.0,6537.0,215805.0,222391.0,0.9703854917823178,0.029394175110775987
2015-08-01,SD,140.0,7351.0,207714.0,215205.0,0.9651913287492431,0.03415812828040327
2015-09-01,SD,231.0,6942.0,187908.0,195081.0,0.9632306575405956,0.03558521842948046
2015-10-01,SD,239.0,7030.0,184280.0,191549.0,0.9620514850184279,0.036700791945298177
2015-11-01,SD,189.0,7025.0,166262.0,173476.0,0.9584149963347005,0.040495515206428835
2015-12-01,SD,222.0,6917.0,177019.0,184158.0,0.9612343743083469,0.0375601385562614
2016-01-01,SD,196.0,6646.0,160162.0,167004.0,0.9590309208407997,0.03979545397727273
2016-02-01,SD,94.0,6515.0,128184.0,134793.0,0.9509692632770476,0.048333370391390226
2016-03-01,SD,95.0,7441.0,139878.0,147414.0,0.9488786675967827,0.050476888185330505
2016-04-01,SD,94.0,7047.0,125596.0,132737.0,0.9462018872309892,0.05308994473802335
2016-05-01,SD,73.0,7504.0,141836.0,149413.0,0.9492882139109126,0.050223206782392955
2016-06-01,SD,89.0,7003.0,129202.0,136294.0,0.9479654269828712,0.05138157215183238
2016-07-01,SD,91.0,7796.0,125146.0,133033.0,0.9407139574836966,0.058602000963218145
2016-08-01,SD,83.0,7607.0,121851.0,129541.0,0.9406365544957684,0.058722720946478166
2016-09-01,SD,91.0,6395.0,123780.0,130266.0,0.9502095704556756,0.04909185816015548
2016-10-01,SD,93.0,7681.0,118143.0,125917.0,0.9382609171610974,0.061000500281137175
2016-11-01,SD,90.0,7016.0,119058.0,126164.0,0.9436764838276557,0.055610158162700804
2016-12-01,SD,90.0,6151.0,99037.0,105278.0,0.9407188577473746,0.058426261841575386
2017-01-01,SD,90.0,5320.0,113048.0,118458.0,0.9543298038508755,0.04491043235162637
2017-02-01,SD,85.0,5547.0,99159.0,104791.0,0.9462549255697007,0.05293393511567412
2017-03-01,SD,93.0,6174.0,106328.0,112595.0,0.9443403339896618,0.0548336959413529
2017-04-01,SD,91.0,5905.0,103367.0,109363.0,0.9451734124473785,0.053994495346694496
